CountryName,CountryCode,IndicatorName,IndicatorCode,Year,Value
Greece,GRC,Exports of goods and services (constant 2005 US$),NE.EXP.GNFS.KD,1960,1560652632.09351
Greece,GRC,Exports of goods and services (constant LCU),NE.EXP.GNFS.KN,1960,1434891992.62405
Greece,GRC,Exports of goods and services (current LCU),NE.EXP.GNFS.CN,1960,33321754
Greece,GRC,Exports of goods and services (current US$),NE.EXP.GNFS.CD,1960,378479573.556429
Greece,GRC,External balance on goods and services (% of GDP),NE.RSB.GNFS.ZS,1960,-7.6474316317
Greece,GRC,External balance on goods and services (constant LCU),NE.RSB.GNFS.KN,1960,-1238367175.79514
Greece,GRC,External balance on goods and services (current LCU),NE.RSB.GNFS.CN,1960,-29937950
Greece,GRC,External balance on goods and services (current US$),NE.RSB.GNFS.CD,1960,-340045201.376665
Greece,GRC,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,1960,2.23
Greece,GRC,Fixed telephone subscriptions,IT.MLT.MAIN,1960,181734
Greece,GRC,Fixed telephone subscriptions (per 100 people),IT.MLT.MAIN.P2,1960,2.1807646464
Greece,GRC,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,1960,98.3110386224
Greece,GRC,GDP (constant LCU),NY.GDP.MKTP.KN,1960,42651094170.92
Greece,GRC,GDP (current LCU),NY.GDP.MKTP.CN,1960,391477184
Greece,GRC,GDP at market prices (constant 2005 US$),NY.GDP.MKTP.KD,1960,45991854903.4044
Greece,GRC,GDP at market prices (current US$),NY.GDP.MKTP.CD,1960,4446528164.67559
Greece,GRC,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,1960,0.9178596508
Greece,GRC,GDP per capita (constant 2005 US$),NY.GDP.PCAP.KD,1960,5520.0879653859
Greece,GRC,GDP per capita (constant LCU),NY.GDP.PCAP.KN,1960,5119.1192905335
Greece,GRC,GDP per capita (current LCU),NY.GDP.PCAP.CN,1960,46.9863304418
Greece,GRC,GDP per capita (current US$),NY.GDP.PCAP.CD,1960,533.6863812326
Greece,GRC,General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,1960,10.1703398377
Greece,GRC,General government final consumption expenditure (constant 2005 US$),NE.CON.GOVT.KD,1960,9313045932.56174
Greece,GRC,General government final consumption expenditure (constant LCU),NE.CON.GOVT.KN,1960,8765846598.02381
Greece,GRC,General government final consumption expenditure (current LCU),NE.CON.GOVT.CN,1960,39814560
